phase,file,line,section,subsection,id,prefix,text,classification
2,phase-2.md,111,Local account lifecycle requirements,,ACCOUNT-016,ACCOUNT,"Scheduled or event-driven reconciliation must detect Firebase users without local users, local users whose Firebase identities are missing or disabled, stale copied attributes, failed claim updates, and incomplete suspension/deletion operations. Automated repair must not reactivate or merge accounts without an unambiguous rule.",`STRONGLY RECOMMENDED`
2,phase-2.md,117,Application authorization requirements,,AUTHZ-001,AUTHZ,"A valid Firebase token may establish `firebase_uid` only. Before any protected action, the backend must establish that a corresponding local user exists, the local state permits access, the current role/function permission permits the action, the actor has the required resource relationship, and the resource/workflow state permits the transition.",`REQUIRED`
2,phase-2.md,118,Application authorization requirements,,AUTHZ-002,AUTHZ,"Authorization must deny by default and be validated on every request. Missing policy registration, unknown roles, null relationships, policy exceptions, database errors and cache failures must not fall through to allow.",`REQUIRED`
2,phase-2.md,119,Application authorization requirements,,AUTHZ-003,AUTHZ,"Authorization logic must be expressed through consistently reused route dependencies, service/domain policy functions, query scopes, or a policy engine. The chosen design may vary, but scattered ad hoc conditionals must not be the sole mechanism for cross-cutting rules such as account state, administrator status or ownership.",`STRONGLY RECOMMENDED`
2,phase-2.md,120,Application authorization requirements,,AUTHZ-004,AUTHZ,"Every endpoint accepting an object identifier must check authorization for the specific object and operation. UUIDs, obscurity, frontend ownership checks, possession of a related identifier, or prior authorization for another object are not sufficient.",`REQUIRED`
2,phase-2.md,121,Application authorization requirements,,AUTHZ-005,AUTHZ,Nested-resource access must verify both the child’s permission and its actual parent relationship. A URL such as `/games/A/messages/B` must not authorize message B merely because the caller may access game A or because B exists.,`REQUIRED`
2,phase-2.md,122,Application authorization requirements,,AUTHZ-006,AUTHZ,"Relationship-based permissions—host, participant, waitlisted user, post owner, requester, chat member, notification recipient, payment owner, booking owner, uploader or assigned administrator—must be established from current server-side records, not client assertions or token claims.",`REQUIRED`
2,phase-2.md,123,Application authorization requirements,,AUTHZ-007,AUTHZ,"Identity and ownership alone must not authorize an invalid state transition. The backend must check current states such as draft, published, active, completed, canceled, expired, hidden, removed, paid, refunded, waitlisted, promoted, suspended and pending deletion immediately before mutation.",`REQUIRED`
2,phase-2.md,124,Application authorization requirements,,AUTHZ-008,AUTHZ,"Public, authenticated, owner, participant, host, administrator, financial-administrator, moderation and internal-operational functions must have explicit backend classifications. Hidden navigation, absent buttons, obscure paths, API documentation settings and frontend route guards are not authorization controls.",`REQUIRED`
2,phase-2.md,125,Application authorization requirements,,AUTHZ-009,AUTHZ,"Debug, deprecated, maintenance, documentation and internal-operational routes must be removed from production or protected by an explicit policy appropriate to their function. A route’s undocumented or hidden status does not make it private.",`REQUIRED`
2,phase-2.md,126,Application authorization requirements,,AUTHZ-010,AUTHZ,"Create and update inputs must use explicit allowlisted fields, with distinct schemas where privileges differ. Client input must not control role, administrator status, account status, ownership, user/admin IDs, hosting eligibility, provider IDs, payment/refund state, credit value, internal notes, moderation state, visibility, timestamps, deletion markers or audit metadata unless a specific authorized function permits that exact field.",`REQUIRED`
2,phase-2.md,127,Application authorization requirements,,AUTHZ-011,AUTHZ,PATCH and nested-object updates must map each accepted field explicitly and reject or safely ignore unknown fields according to a documented contract. Generic ORM construction or dictionary unpacking from untrusted request bodies into persistent models must not be used for privileged entities.,`REQUIRED`
2,phase-2.md,128,Application authorization requirements,,AUTHZ-012,AUTHZ,"Response schemas must suppress fields the caller is not entitled to read. Internal notes, provider identifiers, private contact data, administrative metadata, payment details and hidden moderation data must not leak merely because the caller can access the containing object.",`REQUIRED`
2,phase-2.md,129,Application authorization requirements,,AUTHZ-013,AUTHZ,"Queries should enforce actor, ownership, relationship, visibility, account state and soft-delete predicates as part of the database selection wherever feasible. Fetching an unrestricted row set and filtering only in the browser is prohibited; post-fetch backend checks remain necessary for complex transitions.",`REQUIRED`
2,phase-2.md,130,Application authorization requirements,,AUTHZ-014,AUTHZ,"Lists, searches, lookups, counts, aggregates, joins, eager-loaded relations, exports and bulk endpoints must apply the same authorization scope as individual-object reads. Authorization must be checked for every submitted bulk identifier; partial success behavior must be explicit.",`REQUIRED`
2,phase-2.md,131,Application authorization requirements,,AUTHZ-015,AUTHZ,"Pagination cursors must be opaque or integrity-protected and must not independently confer access. Changing, replaying or borrowing a cursor must never escape the caller’s current authorization scope or expose soft-deleted/hidden rows.",`REQUIRED`
